"application_type";"IND_num";"studyID"
"IND";"IND157633";"8443579"
"IND";"IND157633";"8451169"
"IND";"IND157633";"8451170"
"IND";"IND157633";"BDPRT2527-03"
"IND";"IND157660";"PT052"
"IND";"IND157661";"P20-S079-RD"
"IND";"IND157669";"A2019097-T002-01"
"IND";"IND157669";"A2019097-T003-01"
"IND";"IND157669";"A2019097-T011-02"
"IND";"IND157669";"A2019097-T012-01"
"IND";"IND157669";"A2019097-T082-01"
"IND";"IND157669";"A2019097-T086-01"
"IND";"IND157683";"38345"
"IND";"IND157683";"2020-5892"
"IND";"IND157683";"2020-6212"
"IND";"IND157683";"20265710"
"IND";"IND157683";"8463073"
"IND";"IND157683";"8463074"
"IND";"IND157714";"P20-S308-RD"
"IND";"IND157714";"P20-S308-SD"
"IND";"IND157714";"R20-S308-RD"
"IND";"IND157714";"R20-S308-SD"
"IND";"IND157735";"8455152"
"IND";"IND157735";"8455156"
"IND";"IND157735";"8455163"
"IND";"IND157735";"8455164"
"IND";"IND157735";"8455165"
"IND";"IND157748";"8376904"
"IND";"IND157748";"8376905"
"IND";"IND157748";"8378734"
"IND";"IND157748";"8378735"
"IND";"IND157748";"8398250"
"IND";"IND157748";"8398251"
"IND";"IND157748";"8398365"
"IND";"IND157763";"446-0047-TX"
"IND";"IND157763";"446-0048-SP"
"IND";"IND157763";"SE-83-01"
"IND";"IND157776";"443-0074-TX"
"IND";"IND157776";"443-0076-TX"
"IND";"IND157777";"A85-0022-TX"
"IND";"IND157777";"A85-0023-TX"
"IND";"IND157777";"A85-0024-TX"
"IND";"IND157777";"A85-0025-TX"
"IND";"IND157783";"20281645"
"IND";"IND157783";"20285491"
"IND";"IND157801";"A40-0020-TX"
"IND";"IND157801";"A40-0031-TX"
"IND";"IND157801";"A40-0059-TX"
"IND";"IND157808";"960-0059-TX"
"IND";"IND157853";"163.61"
"IND";"IND157853";"163.63"
"IND";"IND157853";"163.72"
"IND";"IND157853";"163.73"
"IND";"IND157883";"IP19065"
"IND";"IND157883";"SBL317-013"
"IND";"IND157889";"NJI0019"
"IND";"IND157890";"8447292"
"IND";"IND157890";"JF03KG"
"IND";"IND157894";"CX002M"
"IND";"IND157894";"CX003P"
"IND";"IND157894";"CX005M"
"IND";"IND157894";"CX006P"
"IND";"IND157924";"tt202543"
"IND";"IND157924";"tt211011"
"IND";"IND157924";"tt211012"
"IND";"IND157970";"709-0104-TX"
"IND";"IND157970";"709-0105-TX"
"IND";"IND157979";"20285848"
"IND";"IND157979";"265.72"
"IND";"IND157979";"5003479"
"IND";"IND158039";"D20-S069-DR"
"IND";"IND158039";"D20-S069-RD"
"IND";"IND158039";"D20-S069-SP"
"IND";"IND158039";"R20-S069-DR"
"IND";"IND158039";"R20-S069-RD"
"IND";"IND158048";"8466397"
"IND";"IND158048";"8466402"
"IND";"IND158098";"8459565"
"IND";"IND158098";"8459566"
"IND";"IND158098";"94303-200680"
"IND";"IND158098";"94303-200861"
"IND";"IND158098";"94303-201425"
"IND";"IND158123";"8415697"
"IND";"IND158123";"8415699"
"IND";"IND158123";"8415736"
"IND";"IND158123";"8415738"
"IND";"IND158123";"8416249"
"IND";"IND158123";"8416250"
"IND";"IND158123";"8416251"
"IND";"IND158123";"RM47DL"
"IND";"IND158123";"YS89CR"
"IND";"IND158140";"M422-19"
"IND";"IND158140";"T05884"
"IND";"IND158143";"A2020178-E011-01"
"IND";"IND158143";"A2020178-E014-01"
"IND";"IND158143";"A2020178-T011-01"
"IND";"IND158143";"A2020178-T014-01"
"IND";"IND158165";"321735"
"IND";"IND158165";"321736"
"IND";"IND158165";"321764"
"IND";"IND158165";"321765"
"IND";"IND158182";"P20-S370-RD"
"IND";"IND158184";"C99-0012-TX"
"IND";"IND158184";"C99-0013-TX"
"IND";"IND158192";"8447040"
"IND";"IND158222";"604533"
"IND";"IND158222";"604534"
"IND";"IND158222";"604535"
"IND";"IND158224";"20099.011"
"IND";"IND158224";"20099.013"
"IND";"IND158225";"177-0035-TX"
"IND";"IND158225";"177-0036-TX"
"IND";"IND158225";"8456751"
"IND";"IND158225";"8456752"
"IND";"IND158228";"A67-0019-TX"
"IND";"IND158228";"A67-0020-TX"
"IND";"IND158241";"P17-S030-2RD"
"IND";"IND158241";"P17-S030-3RD"
"IND";"IND158241";"P17-S030-RD"
"IND";"IND158241";"R17-S030-2RD"
"IND";"IND158241";"R17-S030-4RD"
"IND";"IND158241";"R17-S030-RD"
"IND";"IND158241";"R17-S030-SD"
"IND";"IND158243";"124973"
"IND";"IND158243";"1499025"
"IND";"IND158243";"1499029"
"IND";"IND158243";"1499058"
"IND";"IND158243";"1499080"
"IND";"IND158243";"1499081"
"IND";"IND158274";"5701243"
"IND";"IND158274";"5701292"
"IND";"IND158275";"20GR075"
"IND";"IND158275";"20GR112"
"IND";"IND158275";"20GR171"
"IND";"IND158275";"20GR177"
"IND";"IND158275";"20GR224"
"IND";"IND158275";"20LJ037"
"IND";"IND158275";"20LJ097"
"IND";"IND158275";"21GR055"
"IND";"IND158275";"21GR064"
"IND";"IND158285";"DT-2153-234N"
"IND";"IND158285";"DT-2153-252"
"IND";"IND158315";"A2020207-T014-01"
"IND";"IND158333";"2100-551"
"IND";"IND158333";"2100-552"
"IND";"IND158333";"ITP20-095"
"IND";"IND158333";"TB20-160"
"IND";"IND158333";"TB21-014"
"IND";"IND158333";"TD21-013"
"IND";"IND158356";"372-0068-TX"
"IND";"IND158356";"372-0069-TX"
"IND";"IND158356";"372-0070-SP"
"IND";"IND158358";"P21-S156-DR2"
"IND";"IND158358";"P21-S156-RD2"
"IND";"IND158364";"20183881"
"IND";"IND158364";"20183882"
"IND";"IND158367";"1258.06"
"IND";"IND158376";"P20-088-DR"
"IND";"IND158376";"P20-088-RD"
"IND";"IND158376";"P20-088-SD"
"IND";"IND158397";"A2020066-E012-01"
"IND";"IND158397";"A2020066-T002-01"
"IND";"IND158397";"A2020066-T003-01"
"IND";"IND158397";"A2020066-T011-01"
"IND";"IND158397";"A2020066-T012-01"
"IND";"IND158397";"A2020066-T082-01"
"IND";"IND158397";"A2020066-T086-01"
"IND";"IND158434";"19-1140"
"IND";"IND158434";"19-1141"
"IND";"IND158434";"19-1142"
"IND";"IND158434";"19-1143"
"IND";"IND158434";"21-1220"
"IND";"IND158434";"21-1242"
"IND";"IND158460";"861-0014-TX"
"IND";"IND158460";"861-0015-TX"
"IND";"IND158460";"861-0016-TX"
"IND";"IND158460";"861-0017-TX"
"IND";"IND158460";"861-0018-SP"
"IND";"IND158460";"861-0020-SP"
"IND";"IND158489";"446-0017-TX"
"IND";"IND158489";"446-0019-TX"
"IND";"IND158489";"P209-SE-027"
"IND";"IND158489";"SE-76-01"
"IND";"IND158489";"SE-76-06"
"IND";"IND158489";"VLL-0917-NG-T059"
"IND";"IND158495";"6902560"
"IND";"IND158495";"8003286"
"IND";"IND158495";"8003342"
"IND";"IND158495";"8003343"
"IND";"IND158495";"8003400"
"IND";"IND158534";"D20-S123-RD"
"IND";"IND158534";"D20-S123-SD"
"IND";"IND158534";"D20-S123-SP"
"IND";"IND158534";"R20-S123-RD"
"IND";"IND158534";"R20-S123-SD"
"IND";"IND158549";"8449276"
"IND";"IND158549";"8449277"
"IND";"IND158549";"8458799"
"IND";"IND158549";"8458800"
"IND";"IND158585";"2.952E+11"
"IND";"IND158585";"2.952E+11"
"IND";"IND158585";"2.99E+11"
"IND";"IND158585";"2.99E+11"
"IND";"IND158585";"2.99E+11"
"IND";"IND158585";"2.99E+11"
"IND";"IND158608";"2360-016"
"IND";"IND158608";"2360-017"
"IND";"IND158608";"2360-021"
"IND";"IND158608";"2360-022"
"IND";"IND158612";"1018-1331"
"IND";"IND158612";"1018-1343"
"IND";"IND158612";"2017-5131"
"IND";"IND158612";"2017-5143"
"IND";"IND158612";"31317"
"IND";"IND158631";"130-995"
"IND";"IND158631";"8003325"
"IND";"IND158631";"8003354"
"IND";"IND158635";"8457095"
"IND";"IND158635";"8457099"
"IND";"IND158635";"8457100"
"IND";"IND158635";"8457251"
"IND";"IND158635";"8467052"
"IND";"IND158635";"952-0003-TX"
"IND";"IND158635";"952-0004-TX"
"IND";"IND158649";"882-0006-TX"
"IND";"IND158649";"882-0015-TX"
"IND";"IND158702";"2.917E+11"
"IND";"IND158702";"2.917E+11"
"IND";"IND158702";"2.917E+11"
"IND";"IND158702";"2.917E+11"
"IND";"IND158729";"D17-S082-DR"
"IND";"IND158729";"D17-S082-RD"
"IND";"IND158729";"D17-S082-SD"
"IND";"IND158729";"D17-S082-SP"
"IND";"IND158729";"R17-S082-DR"
"IND";"IND158729";"R17-S082-RD"
"IND";"IND158729";"R17-S082-SD"
"IND";"IND158738";"A2019054-T005-01"
"IND";"IND158738";"A2019054-T014-01"
"IND";"IND158743";"809-0014-TX"
"IND";"IND158743";"809-0015-TX"
"IND";"IND158743";"809-0016-TX"
"IND";"IND158743";"809-0017-TX"
"IND";"IND158743";"809-0018-TX"
"IND";"IND158743";"809-0019-TX"
"IND";"IND158743";"809-0065-TX"
"IND";"IND158750";"8450515"
"IND";"IND158750";"8450516"
"IND";"IND158750";"8459724"
"IND";"IND158793";"A33-0011-TX"
"IND";"IND158793";"A33-0012-TX"
"IND";"IND158793";"A33-0013-TX"
"IND";"IND158793";"A33-0047-TX"
"IND";"IND158793";"A33-0048-TX"
"IND";"IND158793";"A33-0049-SP"
"IND";"IND158793";"A33-0051-SP"
"IND";"IND158795";"998-491"
"IND";"IND158795";"998-492"
"IND";"IND158795";"998-494"
"IND";"IND158795";"998-495"
"IND";"IND158801";"8002380"
"IND";"IND158801";"8388578"
"IND";"IND158820";"P20-S449-RD"
"IND";"IND158825";"D20-241-DR"
"IND";"IND158825";"D20-241-RD"
"IND";"IND158825";"D20-241-SP"
"IND";"IND158825";"R20-241-DR"
"IND";"IND158825";"R20-241-RD"
"IND";"IND158852";"604483"
"IND";"IND158852";"604484"
"IND";"IND158852";"604485"
"IND";"IND158852";"604487"
"IND";"IND158852";"8002446"
"IND";"IND158852";"8002447"
"IND";"IND158891";"1670301"
"IND";"IND158891";"1770660"
"IND";"IND158891";"1770895"
"IND";"IND158891";"1870257"
"IND";"IND158891";"1870352"
"IND";"IND158891";"1870353"
"IND";"IND158891";"2170021"
"IND";"IND158899";"20122384"
"IND";"IND158899";"20122394"
"IND";"IND158899";"20174164"
"IND";"IND158965";"C33-0001-TX"
"IND";"IND158965";"C33-0002-TX"
"IND";"IND158965";"C33-0003-TX"
"IND";"IND158965";"C33-0004-TX"
"IND";"IND158965";"C33-0005-SP"
"IND";"IND158965";"C33-0007-SP"
"IND";"IND158978";"DN19027"
"IND";"IND158978";"DN21045"
"IND";"IND159017";"21038NG01"
"IND";"IND159017";"21038NG02"
"IND";"IND159017";"21038RD01"
"IND";"IND159030";"07066-21046"
"IND";"IND159030";"07066-21047"
"IND";"IND159030";"07066-21048"
"IND";"IND159030";"07066-21049"
"IND";"IND159030";"07066-21050"
"IND";"IND159030";"07066-21068"
"IND";"IND159032";"A2021025-E002-01"
"IND";"IND159032";"A2021025-E003-01"
"IND";"IND159032";"A2021025-E011-01"
"IND";"IND159032";"A2021025-E012-01"
"IND";"IND159032";"A2021025-T011-01"
"IND";"IND159032";"A2021025-T012-01"
"IND";"IND159032";"A2021025-T082-01"
"IND";"IND159032";"A2021025-T086-01"
"IND";"IND159054";"20243582"
"IND";"IND159054";"20249825"
"IND";"IND159054";"6700744"
"IND";"IND159054";"8450972"
"IND";"IND159067";"BG006P"
"IND";"IND159067";"BG007P"
"IND";"IND159104";"2794.09"
"IND";"IND159135";"20270827"
"IND";"IND159135";"20297104"
"IND";"IND159143";"20111NG01"
"IND";"IND159143";"20111RD01"
"IND";"IND159175";"A2019044-T005-01"
"IND";"IND159175";"A2019044-T014-01"
"IND";"IND159219";"D20-S398-RD"
"IND";"IND159260";"2025SDT"
"IND";"IND159260";"D22-0015-TX"
"IND";"IND159260";"D22-0020-TX"
"IND";"IND159302";"8464164"
"IND";"IND159302";"8464524"
"IND";"IND159302";"8464822"
"IND";"IND159324";"20158RD01"
"IND";"IND159324";"S20158RD1"
"IND";"IND159386";"714-0025-TX"
"IND";"IND159386";"714-0026-TX"
"IND";"IND159386";"714-0027-TX"
"IND";"IND159386";"714-0028-TX"
"IND";"IND159386";"714-0029-TX"
"IND";"IND159386";"S20014NG1"
"IND";"IND159405";"G23146"
"IND";"IND159405";"G23147"
"IND";"IND159405";"G23148"
"IND";"IND159405";"G23149"
"IND";"IND159405";"N5744P1"
"IND";"IND159405";"N5744P2"
"IND";"IND159457";"20273424"
"IND";"IND159462";"511406"
"IND";"IND159462";"511427"
"IND";"IND159462";"514627"
"IND";"IND159462";"514648"
"IND";"IND159462";"617502"
"IND";"IND159462";"6902402"
"IND";"IND159481";"970-0066-TX"
"IND";"IND159481";"970-0067-TX"
"IND";"IND159551";"A30-0012-TX"
"IND";"IND159551";"A30-0013-TX"
"IND";"IND159551";"A30-0014-TX"
"IND";"IND159551";"A30-0015-TX"
"IND";"IND159551";"A30-0016-SP"
"IND";"IND159551";"A30-0018-SP"
"IND";"IND159552";"863-1012"
"IND";"IND159552";"863-1013"
"IND";"IND159552";"863-1016"
"IND";"IND159552";"863-859"
"IND";"IND159552";"863-860"
"IND";"IND159552";"863-863"
"IND";"IND159552";"SPG20-007"
"IND";"IND159552";"VRT-2123840-TX-015"
"IND";"IND159562";"17-100148"
"IND";"IND159562";"18-001201"
"IND";"IND159562";"18-240901"
"IND";"IND159562";"19-000101"
"IND";"IND159562";"SBL317-002"
"IND";"IND159562";"SBL317-003"
"IND";"IND159562";"SBL317-004"
"IND";"IND159562";"SBL317-009"
"IND";"IND159582";"P20-S448-RD"
"IND";"IND159648";"1529009"
"IND";"IND159648";"1529010"
"IND";"IND159648";"1529011"
"IND";"IND159648";"1529017"
"IND";"IND159650";"G21446"
"IND";"IND159650";"G21448"
"IND";"IND159650";"G21449"
"IND";"IND159650";"N5585P2"
"IND";"IND159650";"N5586P2"
"IND";"IND159656";"2018-0089"
"IND";"IND159656";"RIG-79"
"IND";"IND159656";"SG-43"
"IND";"IND159696";"P21-S154-DR"
"IND";"IND159696";"P21-S154-RD"
"IND";"IND159752";"415-0036-TX"
"IND";"IND159752";"415-0037-TX"
"IND";"IND159752";"VNG7127"
"IND";"IND159752";"VNG7140"
"IND";"IND159752";"VPT7473"
"IND";"IND159752";"VPT7536"
"IND";"IND159777";"0436DO30_002"
"IND";"IND159777";"2951-21037"
"IND";"IND159806";"846040"
"IND";"IND159806";"846041"
"IND";"IND159806";"846045"
"IND";"IND159807";"A2018083-T002-01"
"IND";"IND159807";"A2018083-T003-01"
"IND";"IND159807";"A2018083-T011-01"
"IND";"IND159807";"A2018083-T012-01"
"IND";"IND159807";"A2018083-T082-01"
"IND";"IND159807";"A2018083-T086-01"
"IND";"IND159908";"19150-20242"
"IND";"IND159908";"19150-20244"
"IND";"IND159908";"19150-20246"
"IND";"IND159908";"19150-21003"
"IND";"IND159908";"19150-21013"
"IND";"IND159908";"A2020172-E011-01"
"IND";"IND159912";"C56-0017-TX"
"IND";"IND159912";"C56-0018-TX"
"IND";"IND159912";"C56-0022-TX"
"IND";"IND159912";"C56-0023-TX"
"IND";"IND159965";"19022118P"
"IND";"IND159965";"19022201K"
"IND";"IND159970";"443-0092-TX"
"IND";"IND159970";"443-0093-TX"
"IND";"IND159970";"443-0094-TX"
"IND";"IND159970";"443-0095-TX"
"IND";"IND159977";"20098AD01"
"IND";"IND159977";"20098NG01"
"IND";"IND159977";"20098RD01"
"IND";"IND160029";"D21-042-DR"
"IND";"IND160029";"D21-042-RD"
"IND";"IND160029";"D21-042-SP"
"IND";"IND160029";"R21-042-DR"
"IND";"IND160029";"R21-042-RD"
"IND";"IND160100";"P21-S078-RD"
"IND";"IND160100";"P21-S078-SD"
"IND";"IND160120";"8470209"
"IND";"IND160125";"37962"
"IND";"IND160125";"37963"
"IND";"IND160125";"38009"
"IND";"IND160125";"38010"
"IND";"IND160125";"38171"
"IND";"IND160140";"S20058CV1"
"IND";"IND160140";"S20058NG2"
"IND";"IND160140";"S20058NG3"
"IND";"IND160140";"S20058RD1"
"IND";"IND160140";"S20058RD2"
"IND";"IND160140";"S20058RP1"
"IND";"IND160154";"A2021033-T011-01"
"IND";"IND160154";"A2021033-T014-01"
"IND";"IND160154";"A2021033-T086-01"
"IND";"IND160154";"SW-A2021007-E011-02"
"IND";"IND160154";"SW-A2021007-E014-01"
"IND";"IND160211";"353565"
"IND";"IND160211";"130-1073"
"IND";"IND160211";"8476494"
"IND";"IND160377";"21076CV01"
"IND";"IND160377";"21076NG01"
"IND";"IND160377";"21076NG02"
"IND";"IND160377";"21076NG03"
"IND";"IND160377";"21076RD01"
"IND";"IND160377";"21076RD02"
"IND";"IND160377";"21076RP01"
"IND";"IND160449";"19-DR-1145"
"IND";"IND160449";"19-RR-1144"
"IND";"IND160449";"B19347"
"IND";"IND160449";"B19348"
"IND";"IND160449";"B19353"
"IND";"IND160449";"B19354"
"IND";"IND160449";"B19362"
"IND";"IND160449";"B20025"
"IND";"IND160450";"A2020028-T005-01"
"IND";"IND160450";"A2020028-T014-01"
"IND";"IND160452";"446-0037-TX"
"IND";"IND160452";"446-0038-TX"
"IND";"IND160452";"446-0051-TX"
"IND";"IND160452";"P308-SE-001"
"IND";"IND160452";"SE-78-01"
"IND";"IND160461";"P20-060-RD"
"IND";"IND160461";"P20-060-SP"
"IND";"IND160616";"21GR065"
"IND";"IND160697";"S21094AD1"
"IND";"IND160697";"S21094AD2"
"IND";"IND160697";"S21094CV1"
"IND";"IND160697";"S21094NG1"
"IND";"IND160697";"S21094RD1"
"IND";"IND160697";"S21094RD2"
"IND";"IND160697";"S21094RP1"
"IND";"IND160770";"913-0658-TX"
"IND";"IND160770";"913-0748-TX"
"IND";"IND160770";"913-0837-TX"
"IND";"IND160770";"913-0838-TX"
"IND";"IND160770";"913-0839-TX"
"IND";"IND160770";"913-0840-TX"
"IND";"IND160772";"511-0044-TX"
"IND";"IND160772";"511-0045-TX"
"IND";"IND160781";"7300392"
"IND";"IND160781";"7300393"
"IND";"IND160781";"7300394"
"IND";"IND160781";"7300395"
"IND";"IND160781";"7300652"
"IND";"IND160793";"8003158"
"IND";"IND160985";"66702-200345"
"IND";"IND160985";"66703-19-078"
"IND";"IND160985";"66703-19-079"
"IND";"IND160985";"66703-19-666"
"IND";"IND160985";"66703-19-667"
"IND";"IND160986";"8409841"
"IND";"IND160986";"8409842"
"IND";"IND160986";"8409843"
"IND";"IND160986";"8409845"
"IND";"IND160986";"8423280"
"IND";"IND160986";"8423281"
"MF";"MF033366";"G19477"
"MF";"MF034534";"20159392"
"NDA";"NDA019034";"1111009"
"NDA";"NDA020832";"275-014"
"NDA";"NDA021232";"8307849"
"NDA";"NDA021524";"20098499"
"NDA";"NDA021555";"20250166"
"NDA";"NDA021555";"275-014"
"NDA";"NDA022122";"26156"
"NDA";"NDA022445";"20137712"
"NDA";"NDA201739";"5003216"
"NDA";"NDA203341";"8395315"
"NDA";"NDA204416";"657"
"NDA";"NDA204416";"785"
"NDA";"NDA204708";"1628-003"
"NDA";"NDA205777";"N003003F"
"NDA";"NDA206334";"1017-3581"
"NDA";"NDA206356";"8307849"
"NDA";"NDA206488";"1152-085"
"NDA";"NDA206488";"AE29GV.2S3R.BTL"
"NDA";"NDA206488";"AE29GV.7V8R.BTL"
"NDA";"NDA206709";"06353TCS"
"NDA";"NDA206709";"06354TCR"
"NDA";"NDA206968";"5002264"
"NDA";"NDA207500";"B-7854"
"NDA";"NDA207500";"B-7855"
"NDA";"NDA208065";"20138322"
"NDA";"NDA208065";"20138323"
"NDA";"NDA208065";"20138324"
"NDA";"NDA208065";"507363"
"NDA";"NDA208078";"20199225"
"NDA";"NDA208090";"724005"
"NDA";"NDA208090";"724006"
"NDA";"NDA208325";"AD57KS7S8"
"NDA";"NDA208437";"7300604"
"NDA";"NDA208573";"2100-211"
"NDA";"NDA208627";"AP-09-026G"
"NDA";"NDA208627";"FY10-087"
"NDA";"NDA208627";"SR10-037F"
"NDA";"NDA208627";"SR10-038F"
"NDA";"NDA208627";"SR13-025F"
"NDA";"NDA208627";"SR14-008F"
"NDA";"NDA208684";"CF74YJ"
"NDA";"NDA208684";"MR76NQ"
"NDA";"NDA208684";"SF14PP"
"NDA";"NDA208716";"8001979"
"NDA";"NDA208716";"8002068"
"NDA";"NDA208716";"8002073"
"NDA";"NDA208716";"8002074"
"NDA";"NDA208716";"8002603"
"NDA";"NDA208791";"2018-0416"
"NDA";"NDA208794";"8273113"
"NDA";"NDA208794";"AD58ET.7G8R.BTL"
"NDA";"NDA209080";"A2375"
"NDA";"NDA209092";"1770546"
"NDA";"NDA209092";"8001949"
"NDA";"NDA209176";"B180275"
"NDA";"NDA209176";"B180779"
"NDA";"NDA209531";"793115"
"NDA";"NDA209566";"657"
"NDA";"NDA209566";"785"
"NDA";"NDA209884";"1670049"
"NDA";"NDA209899";"1840-032"
"NDA";"NDA209899";"AF00PS.2G3R.BTL"
"NDA";"NDA210331";"0436LP88_001"
"NDA";"NDA210331";"0476LP88_001"
"NDA";"NDA210361";"8296393"
"NDA";"NDA210365";"8340484"
"NDA";"NDA210365";"8354968"
"NDA";"NDA210365";"8370321"
"NDA";"NDA210861";"8309211"
"NDA";"NDA210861";"8309212"
"NDA";"NDA210867";"70704-17-404"
"NDA";"NDA210867";"PH-DMPK-MDG-17-001"
"NDA";"NDA210875";"312479"
"NDA";"NDA210875";"312481"
"NDA";"NDA210910";"A3070"
"NDA";"NDA210922";"5002401"
"NDA";"NDA210934";"8285332"
"NDA";"NDA210934";"8292125"
"NDA";"NDA210951";"20141358"
"NDA";"NDA210951";"20148696"
"NDA";"NDA210951";"20164561"
"NDA";"NDA211179";"1017-3811"
"NDA";"NDA211179";"2017-3801"
"NDA";"NDA211179";"LT30TD"
"NDA";"NDA211179";"MV26MB"
"NDA";"NDA211179";"WC93QV"
"NDA";"NDA211179";"WY18BQ"
"NDA";"NDA211215";"BS92RH"
"NDA";"NDA211230";"1301-011"
"NDA";"NDA211230";"1301-012"
"NDA";"NDA211243";"TOX13114"
"NDA";"NDA211280";"8302172"
"NDA";"NDA211280";"8302174"
"NDA";"NDA211349";"SBL321-431"
"NDA";"NDA211349";"SBL321-480"
"NDA";"NDA211349";"SBL321-772"
"NDA";"NDA211349";"SBL500-138"
"NDA";"NDA211413";"19-02803-G1"
"NDA";"NDA211415";"72658"
"NDA";"NDA211616";"1663-001"
"NDA";"NDA211616";"1663-002"
"NDA";"NDA211616";"1663-011"
"NDA";"NDA211616";"1663-012"
"NDA";"NDA211616";"1663-015"
"NDA";"NDA211616";"1663-016"
"NDA";"NDA211616";"1663-025"
"NDA";"NDA211616";"1663-026"
"NDA";"NDA211616";"1663-033"
"NDA";"NDA211616";"1663-037"
"NDA";"NDA211616";"1663-040"
"NDA";"NDA211616";"1663-042"
"NDA";"NDA211616";"1663-043"
"NDA";"NDA211616";"30388"
"NDA";"NDA211616";"71116"
"NDA";"NDA211635";"0470RN45_001"
"NDA";"NDA211802";"8332067"
"NDA";"NDA211802";"8366757"
"NDA";"NDA211802";"8376057"
"NDA";"NDA211810";"SBL315-576"
"NDA";"NDA211844";"8405211"
"NDA";"NDA211855";"825-119"
"NDA";"NDA211855";"AD79YJ.7G8R.BTL"
"NDA";"NDA211939";"MK82LJ"
"NDA";"NDA211962";"61717"
"NDA";"NDA211962";"62155"
"NDA";"NDA211962";"73831"
"NDA";"NDA211964";"G11241"
"NDA";"NDA211964";"G9434"
"NDA";"NDA211970";"1152-087"
"NDA";"NDA211970";"1152-118"
"NDA";"NDA211970";"5001503"
"NDA";"NDA211970";"5002551"
"NDA";"NDA211970";"AE81SF.2V3R.BTL"
"NDA";"NDA211988";"19-1124"
"NDA";"NDA211988";"SN18973"
"NDA";"NDA211988";"SN18974"
"NDA";"NDA212045";"20142825"
"NDA";"NDA212045";"20142826"
"NDA";"NDA212045";"20152525"
"NDA";"NDA212045";"20155125"
"NDA";"NDA212045";"20155126"
"NDA";"NDA212045";"20156039"
"NDA";"NDA212045";"20156040"
"NDA";"NDA212045";"20169015"
"NDA";"NDA212045";"7300558"
"NDA";"NDA212097";"20112062"
"NDA";"NDA212102";"1127007"
"NDA";"NDA212102";"1127008"
"NDA";"NDA212102";"20147821"
"NDA";"NDA212102";"20147822"
"NDA";"NDA212102";"20166554"
"NDA";"NDA212102";"8001991"
"NDA";"NDA212102";"8001993"
"NDA";"NDA212154";"FJ73JV"
"NDA";"NDA212154";"SBL119-163"
"NDA";"NDA212154";"SJ78DT"
"NDA";"NDA212154";"VK73DF"
"NDA";"NDA212154";"VM27HV"
"NDA";"NDA212154";"VY98FH"
"NDA";"NDA212194";"8002109"
"NDA";"NDA212194";"8002164"
"NDA";"NDA212269";"1017-0245"
"NDA";"NDA212269";"2016-3495"
"NDA";"NDA212271";"0436RZ08_001"
"NDA";"NDA212273";"863-339"
"NDA";"NDA212273";"863-340"
"NDA";"NDA212273";"863-405"
"NDA";"NDA212273";"863-406"
"NDA";"NDA212273";"863-452"
"NDA";"NDA212273";"863-453"
"NDA";"NDA212273";"863-476"
"NDA";"NDA212273";"863-477"
"NDA";"NDA212273";"863-479"
"NDA";"NDA212273";"863-531"
"NDA";"NDA212273";"863-537"
"NDA";"NDA212273";"AF05MN.2G3R.BTL"
"NDA";"NDA212304";"1651-018"
"NDA";"NDA212306";"20141601"
"NDA";"NDA212520";"74041B"
"NDA";"NDA212576";"0862-17005"
"NDA";"NDA212576";"0862-17007"
"NDA";"NDA212576";"20124863"
"NDA";"NDA212576";"T73416001-GN"
"NDA";"NDA212576";"T73416002-GN"
"NDA";"NDA212576";"T73416003-GN"
"NDA";"NDA212576";"T73416004-GN"
"NDA";"NDA212576";"T73417001-GN"
"NDA";"NDA212576";"T73417002-GN"
"NDA";"NDA212608";"124815"
"NDA";"NDA212608";"124816"
"NDA";"NDA212614";"17B039"
"NDA";"NDA212641";"S14801"
"NDA";"NDA212720";"2664-001"
"NDA";"NDA212720";"2669-001-001"
"NDA";"NDA212720";"2669-001-002"
"NDA";"NDA212720";"AE92RE.7G8R.BTL"
"NDA";"NDA212723";"2072-009"
"NDA";"NDA212839";"8286441"
"NDA";"NDA212839";"AD68SY.7G8R.BTL"
"NDA";"NDA212862";"AC30JU.7G8R.BTL"
"NDA";"NDA212862";"DN33MT"
"NDA";"NDA212872";"AE20ND7G8"
"NDA";"NDA212872";"AE20ND7GA"
"NDA";"NDA212994";"0406LK19_005"
"NDA";"NDA213005";"75659"
"NDA";"NDA213005";"75794"
"NDA";"NDA213026";"5001518"
"NDA";"NDA213026";"5002550"
"NDA";"NDA213026";"8360193"
"NDA";"NDA213026";"AE81SE.2V3R.BTL"
"NDA";"NDA213036";"351852"
"NDA";"NDA213036";"352638"
"NDA";"NDA213137";"8336297"
"NDA";"NDA213137";"8336298"
"NDA";"NDA213170";"19-1089"
